48,40,3

115,31,31,31,31,31,65,66,66,63,66,66,66,66,66,66,18,28,16,66,67,43,43,43,43,43,43,43,43,31,31,31,31,65,17,446,447,447,447,447,447,447,447,447,447,447,447,447,
115,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,44,40,42,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,446,447,447,447,447,447,447,447,447,447,447,447,447,
115,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,44,28,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,446,447,447,447,447,447,447,447,447,447,447,447,447,
115,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,44,40,42,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,446,447,447,447,447,447,447,447,447,447,447,447,447,
115,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,44,28,68,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,31,446,447,447,447,447,447,447,447,447,447,447,447,447,
115,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,44,28,92,28,92,28,92,28,92,28,92,28,92,28,92,28,37,41,31,472,473,473,473,473,473,473,473,473,473,473,473,473

0,0,278,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,334,335,336,337,0,0,0,333,334,335,336,337,0,0,0,0,0,0,
0,278,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,360,361,362,363,0,0,0,359,360,361,362,363,0,0,0,0,0,0,
0,401,339,0,0,0,0,125,126,127,128,125,126,127,128,125,126,127,128,125,126,127,128,125,126,127,128,0,0,385,386,387,388,389,0,0,0,385,386,387,388,389,0,0,0,0,0,0,
0,427,0,0,0,0,0,151,152,153,154,151,152,153,154,151,152,153,154,151,152,153,154,151,152,153,154,0,0,411,412,413,414,415,0,0,0,411,412,413,414,415,0,0,0,0,0,0,
0,453,0,0,0,0,287,177,178,179,180,177,178,179,180,177,178,179,180,177,178,179,180,177,178,179,180,381,0,437,438,439,440,441,0,0,0,437,438,439,440,441,0,125,126,127,128,0,
0,0,375,375,375,376,0,203,204,205,206,203,204,205,206,203,204,205,206,203,204,205,206,203,204,205,206,0,430,463,464,465,466,467,340,160,160,463,464,465,466,467,0,151,152,153,154,0,
0,420,339,0,0,429,356,357,0,379,0,0,0,379,0,0,0,379,0,0,0,379,0,0,0,379,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,178,179,180,0,
0,446,401,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,203,204,205,206,0,
0,446,427,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,446,453,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,126,127,128,0,
0,446,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,152,153,154,0,
0,446,0,0,0,429,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,379,177,178,179,180,0,
0,446,433,435,0,429,0,0,0,0,0,0,112,0,0,333,334,335,336,337,0,0,292,0,333,334,335,336,337,0,0,0,0,0,0,140,141,0,0,0,0,0,0,203,204,205,206,0,
0,446,459,461,0,429,0,0,0,0,0,0,112,0,0,359,360,361,362,363,0,0,0,0,359,360,361,362,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,446,0,0,0,429,0,0,0,0,0,0,0,0,0,385,386,387,388,389,0,0,431,0,385,386,387,388,389,0,0,0,0,0,0,0,0,0,0,0,0,0,287,125,126,127,128,0,
0,446,0,0,0,429,0,0,0,0,0,0,0,0,0,411,412,413,414,415,0,381,0,0,411,412,413,414,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,152,153,154,0,
0,446,0,0,339,429,0,0,0,0,0,0,0,0,0,437,438,439,440,441,0,430,0,0,437,438,439,440,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,178,179,180,0,
0,446,0,0,401,429,0,0,0,0,0,0,0,0,0,463,464,465,466,467,0,0,0,0,463,464,465,466,467,0,0,0,0,0,0,0,160,0,0,0,0,0,0,203,204,205,206,0,
0,446,0,0,427,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,141,0,0,0,0,287,0,0,0,0,0,
0,446,0,0,453,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,357,0,0,
0,446,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,356,357,
0,446,143,144,145,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,357,0,0,0,
0,446,169,170,171,429,0,0,0,0,0,0,0,0,356,357,0,0,0,0,431,0,0,218,219,220,0,0,218,219,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,
0,446,195,196,197,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,356,357,0,278,0,
0,446,0,0,0,429,0,0,0,0,356,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,446,0,0,0,429,0,0,0,0,0,0,0,356,357,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,357,0,356,357,
0,446,0,0,0,429,0,0,0,0,0,356,357,0,0,0,0,0,0,0,431,0,0,218,219,220,0,0,218,219,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,328,
0,446,0,356,357,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,356,357,278,0,0,
0,446,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,143,144,145,0,0,0,0,0,0,
0,446,339,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,170,171,0,356,357,0,278,0,
0,446,401,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,196,197,0,0,0,0,0,0,
0,446,427,0,0,429,0,0,0,160,339,0,160,0,287,379,0,0,0,333,334,335,336,337,333,334,335,336,337,333,334,335,336,337,0,0,0,0,0,0,0,0,0,356,357,356,357,0,
0,446,453,0,0,429,0,0,0,0,0,0,0,0,0,0,0,28,0,359,360,361,362,363,359,360,361,362,363,359,360,361,362,363,0,0,0,344,0,0,326,328,379,0,0,0,0,0,
0,472,479,479,479,480,0,166,167,166,167,166,167,166,167,166,167,166,167,385,386,387,388,389,385,386,387,388,389,385,386,387,388,389,0,379,0,0,0,0,0,0,0,356,357,0,0,0,
0,0,0,0,0,0,380,0,0,0,340,339,0,0,0,0,0,0,0,411,412,413,414,415,411,412,413,414,415,411,412,413,414,415,160,160,356,357,356,357,356,357,356,357,0,401,278,0,
0,339,160,0,160,0,160,339,0,0,0,0,0,0,0,0,0,0,0,437,438,439,440,441,437,438,439,440,441,437,438,439,440,441,0,0,0,0,0,0,0,0,0,0,0,427,0,0,
0,161,0,0,0,0,0,0,0,0,0,0,99,100,101,102,0,0,0,463,464,465,466,467,463,464,465,466,467,463,464,465,466,467,0,0,0,278,356,357,0,278,0,356,357,453,0,0,
0,0,0,0,0,0,0,0,125,126,127,128,125,126,127,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,161,0,0,0,0,0,0,177,178,179,180,177,178,179,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,203,204,205,206,203,204,205,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,479,479,479,479,479,479,479,479,479,479,479,479

0,252,0,0,252,0,0,73,74,75,76,73,74,75,76,73,74,75,76,73,74,75,76,73,74,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,99,100,101,102,99,100,101,102,99,100,101,102,99,100,101,102,99,100,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,48,49,50,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,74,75,76,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,100,101,102,0,
0,0,0,0,0,0,304,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,330,331,0,353,0,0,0,353,0,0,0,353,0,0,0,353,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,47,48,49,50,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,74,75,76,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,100,101,102,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,256,257,258,259,0,0,0,0,255,256,257,258,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,282,283,284,285,0,0,0,0,281,282,283,284,285,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,
0,0,330,331,0,0,0,0,0,0,0,0,0,0,0,307,308,309,310,311,0,0,266,0,307,308,309,310,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,48,49,50,0,
0,0,356,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,74,75,76,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,100,101,102,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,331,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,330,331,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,331,226,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,331,0,0,0,0,0,0,0,192,193,194,0,0,192,193,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,226,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,330,331,0,252,0,
0,0,0,0,0,0,0,0,0,0,330,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,305,
0,0,0,0,0,0,0,0,0,0,0,0,0,330,331,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,331,0,330,331,
0,0,0,0,0,0,0,0,0,0,0,330,331,0,0,0,0,0,0,0,0,0,0,192,193,194,0,0,192,193,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,
0,0,0,330,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,330,331,252,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,226,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,256,257,258,259,255,256,257,258,259,255,256,257,258,259,0,0,0,0,0,0,0,0,0,330,331,0,252,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,282,283,284,285,281,282,283,284,285,281,282,283,284,285,0,0,0,0,0,0,0,0,0,0,0,304,305,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,307,308,309,310,311,307,308,309,310,311,307,308,309,310,311,0,0,0,0,0,0,0,0,0,330,331,330,331,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,353,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,330,331,0,226,0,
0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,331,330,331,330,331,330,331,0,0,252,0,
0,0,0,0,0,0,0,0,21,22,23,24,21,22,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,304,305,0,226,0,304,305,0,0,0,
0,0,0,0,0,0,0,0,47,48,49,50,47,48,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,330,331,0,252,0,330,331,0,0,0,
0,0,0,0,0,0,0,0,99,100,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

